Id_Cliente,id_Agencia,Frecuencia,Vol_Entrega,lat,lon
2026,A1,1,8,20.577256,-98.131224
2027,A1,1,1,20.448247,-98.290851
2028,A1,1,30,20.456016,-98.261032
2029,A1,1,3,20.528147,-98.146081
2030,A1,1,21,20.522692,-98.133975
2031,A1,1,22,20.47469,-98.243727
2032,A1,1,4,20.5521,-98.1398
2033,A1,1,1,20.524,-98.1393
2034,A1,1,2,20.449221,-98.263535
2035,A1,1,2,20.513267,-98.143152
2036,A1,1,7,20.448986,-98.272111
2037,A1,1,2,20.570431,-98.132411
2038,A1,1,10,20.476835,-98.256549
2039,A1,1,21,20.451,-98.2673
2040,A1,1,23,20.456241,-98.275927
2041,A1,1,14,20.461379,-98.224366
2042,A1,1,18,20.4824,-98.1539
2043,A1,1,3,20.500121,-98.272336
2044,A1,1,2,20.475148,-98.140678
2045,A1,1,54,20.461535,-98.276828
2046,A1,1,8,20.45728,-98.261631
2047,A1,1,2,20.457471,-98.279937
2048,A1,1,2,20.477557,-98.235459
2049,A1,1,2,20.45578,-98.245593
2050,A1,1,4,20.5068,-98.1247
2051,A1,1,16,20.472012,-98.257676
2052,A1,1,21,20.464404,-98.254614
2053,A1,1,2,20.446662,-98.281225
2054,A1,1,5,20.467262,-98.194809
2055,A1,1,4,20.556218,-98.134056
2056,A1,1,17,20.4791,-98.2767
2057,A1,1,1,20.5149,-98.1391
2058,A1,1,0,20.512155,-98.240807
2059,A1,2,4,20.5222,-98.1293
2060,A1,1,40,20.5087,-98.1242
2061,A1,1,5,20.546907,-98.141923
2062,A1,1,10,20.51458,-98.174119
2063,A1,1,2,20.45224,-98.27987
2064,A1,1,3,20.4666,-98.2835
2065,A1,1,2,20.4592,-98.1706
2066,A1,1,1,20.437178,-98.154614
2067,A1,1,4,20.462664,-98.259986
2068,A1,1,142,20.455393,-98.279314
2069,A1,1,32,20.4646,-98.2713
2070,A1,1,5,20.444405,-98.270174
2071,A1,1,51,20.454978,-98.27221
2072,A1,1,4,20.54945,-98.171884
2073,A1,1,4,20.5148,-98.1262
2074,A1,1,5,20.4634,-98.266
2075,A1,1,8,20.451856,-98.268691
2076,A1,1,10,20.473055,-98.235882
2077,A1,1,13,20.4765,-98.2798
2078,A1,1,6,20.5218,-98.1356
2079,A1,1,57,20.458027,-98.2768
2080,A1,1,116,20.520921,-98.143466
2081,A1,1,2,20.455762,-98.278998
2082,A1,1,3,20.450163,-98.170991
2083,A1,1,8,20.513,-98.1479
2084,A1,1,5,20.4587,-98.2613
2085,A1,1,1,20.563229,-98.19376
2086,A1,1,3,20.4718,-98.22
2087,A1,1,3,20.439412,-98.158815
2088,A1,1,1,20.5241,-98.1405
2089,A1,1,2,20.466067,-98.249762
2090,A1,1,1,20.463267,-98.269166
2091,A1,1,24,20.50137,-98.179248
2092,A1,1,4,20.562627,-98.119021
2093,A1,1,24,20.497,-98.1987
2094,A1,1,2,20.551857,-98.132927
2095,A1,1,17,20.452377,-98.27744
2096,A1,1,2,20.453499,-98.270585
2097,A1,1,23,20.543916,-98.157781
2098,A1,1,4,20.5168,-98.1559
2099,A1,1,12,20.448987,-98.257161
2100,A1,1,1,20.448719,-98.274922
2101,A1,1,13,20.570162,-98.13466
2102,A1,1,3,20.515249,-98.185295
2103,A1,1,2,20.467709,-98.278675
2104,A1,1,1,20.4706,-98.1772
2105,A1,1,2,20.449744,-98.283433
2106,A1,1,25,20.470526,-98.2578
2107,A1,1,13,20.4993,-98.1651
2108,A1,1,4,20.4924,-98.1854
2109,A1,1,14,20.49685,-98.158267
2110,A1,1,33,20.46386,-98.216989
2111,A1,1,20,20.469408,-98.227741
2112,A1,1,4,20.51757,-98.133161
2113,A1,1,4,20.5116,-98.1551
2114,A1,1,5,20.464432,-98.158547
2115,A1,1,7,20.48611,-98.156149
2116,A1,1,10,20.492967,-98.198354
2117,A1,1,4,20.5331,-98.1363
2118,A1,1,5,20.493439,-98.240296
2119,A1,1,15,20.475463,-98.173864
2120,A1,1,6,20.4806,-98.1726
2121,A1,1,5,20.455017,-98.199117
2122,A1,1,66,20.501758,-98.121098
2123,A1,1,2,20.478942,-98.234292
2124,A1,1,1,20.52107,-98.137407
2125,A1,1,21,20.480218,-98.229824
2126,A1,1,36,20.481092,-98.154916
2127,A1,1,10,20.512607,-98.202429
2128,A1,1,6,20.4876,-98.1802
2129,A1,1,22,20.5282,-98.1455
2130,A1,1,4,20.457652,-98.163682
2131,A1,1,3,20.4627,-98.1538
2132,A1,1,14,20.4797,-98.1693
2133,A1,1,2,20.448442,-98.289488
2134,A1,1,10,20.511014,-98.194619
2135,A1,1,20,20.51927,-98.167256
2136,A1,2,10.5,20.53164,-98.17369
2137,A1,1,1,20.5011,-98.1691
2138,A1,1,14,20.483913,-98.169554
2139,A1,1,5,20.513259,-98.131114
2140,A1,1,1,20.473799,-98.184599
2141,A1,1,47,20.5813,-98.1317
2142,A1,1,3,20.4991,-98.1854
2143,A1,2,35.5,20.458517,-98.264959
2144,A1,1,0,20.494174,-98.112038
2145,A1,1,34,20.471051,-98.14468
2146,A1,1,15,20.463121,-98.270857
2147,A1,1,1,20.4991,-98.1592
2148,A1,1,37,20.4895,-98.2024
2149,A1,1,2,20.459807,-98.264172
2150,A1,1,1,20.4941,-98.1686
2151,A1,1,2,20.462904,-98.279007
2152,A1,1,2,20.540278,-98.17404
2153,A1,1,3,20.47793,-98.13862
2154,A1,1,145,20.47216,-98.17303
2155,A1,1,4,20.488181,-98.239878
2156,A1,1,2,20.50699,-98.234579
2157,A1,1,7,20.475216,-98.160963
2158,A1,1,11,20.553,-98.1196
2159,A1,1,5,20.484858,-98.181577
2160,A1,1,10,20.4825,-98.1568
2161,A1,1,16,20.503442,-98.119851
2162,A1,1,8,20.478557,-98.200005
2163,A1,1,3,20.444746,-98.16421
2164,A1,1,2,20.468,-98.1467
2165,A1,1,2,20.463678,-98.200931
2166,A1,1,4,20.516697,-98.127416
2167,A1,1,26,20.451149,-98.269047
2168,A1,1,2,20.463026,-98.284349
2169,A1,1,1,20.456898,-98.269155
2170,A1,1,2,20.445118,-98.154007
2171,A1,1,3,20.549327,-98.149442
2172,A1,1,2,20.5716,-98.1186
2173,A1,1,2,20.5367,-98.1473
2174,A1,1,95,20.440474,-98.282559
2175,A1,1,1,20.45946,-98.282852
2176,A1,1,2,20.527863,-98.233871
2177,A1,1,3,20.4997,-98.2018
2178,A1,1,7,20.515757,-98.13949
2179,A1,1,2,20.4748,-98.1745
2180,A1,1,3,20.545843,-98.131018
2181,A1,1,1,20.53328,-98.22897
2182,A1,1,1,20.458043,-98.283344
2183,A1,1,1,20.522222,-98.128405
2184,A1,1,21,20.5453,-98.1354
2185,A1,1,16,20.487966,-98.178689
2186,A1,1,12,20.472477,-98.167306
2187,A1,1,2,20.485826,-98.155618
2188,A1,1,2,20.4874,-98.1692
2189,A1,1,2,20.531727,-98.234529
2190,A1,1,3,20.5129,-98.1287
2191,A1,1,5,20.488584,-98.203832
2192,A1,1,5,20.5103,-98.1935
2193,A1,1,2,20.4947,-98.1643
2194,A1,1,14,20.522195,-98.156282
2195,A1,1,3,20.472,-98.1704
2196,A1,1,13,20.4866,-98.1694
2197,A1,1,0,20.5609,-98.1444
2198,A1,1,7,20.473389,-98.161568
2199,A1,1,2,20.449595,-98.271027
2200,A1,1,3,20.458742,-98.148326
2201,A1,1,8,20.5467,-98.1619
2202,A1,1,1,20.5658,-98.1509
2203,A1,1,1,20.488988,-98.140792
2204,A1,1,1,20.5229,-98.1453
2205,A1,1,6,20.492065,-98.237843
2206,A1,1,1,20.4709,-98.1612
2207,A1,1,17,20.483255,-98.13987
2208,A1,1,1,20.556908,-98.189849
2209,A1,1,21,20.484236,-98.149516
2210,A1,1,2,20.4839,-98.182
2211,A1,1,2,20.492524,-98.203614
2212,A1,1,17,20.5338,-98.181
2213,A1,1,1,20.5561,-98.1441
2214,A1,1,42,20.494136,-98.19087
2215,A1,1,7,20.5059,-98.1328
2216,A1,1,5,20.5035,-98.1804
2217,A1,1,1,20.4575,-98.1511
2218,A1,1,4,20.505744,-98.175639
2219,A1,1,9,20.469878,-98.178592
2220,A1,1,4,20.469666,-98.165521
2221,A1,1,1,20.536701,-98.145398
2222,A1,1,12,20.485435,-98.176085
2223,A1,1,6,20.5537,-98.1453
2224,A1,1,17,20.47,-98.1434
2225,A1,1,5,20.487584,-98.193872
2226,A1,1,4,20.5408,-98.136
2227,A1,1,2,20.548441,-98.138303
2228,A1,1,6,20.435038,-98.15389
2229,A1,2,84.5,20.485982,-98.154899
2230,A1,1,3,20.4567,-98.1548
2231,A1,1,19,20.448902,-98.164035
2232,A1,1,2,20.5066,-98.2041
2233,A1,1,1,20.5151,-98.1212
2234,A1,1,13,20.54886,-98.130499
2235,A1,1,19,20.4861,-98.1657
2236,A1,1,1,20.4544,-98.1576
2237,A1,1,2,20.510773,-98.21832
2238,A1,1,10,20.512228,-98.192863
2239,A1,1,3,20.4822,-98.1464
2240,A1,1,9,20.536589,-98.137858
2241,A1,1,2,20.495522,-98.27997
2242,A1,1,4,20.479635,-98.183296
2243,A1,1,6,20.510719,-98.21134
2244,A1,1,1,20.55225,-98.139988
2245,A1,1,2,20.505298,-98.165262
2246,A1,1,11,20.5153,-98.1347
2247,A1,1,16,20.468026,-98.169039
2248,A1,1,7,20.4806,-98.1421
2249,A1,1,6,20.551039,-98.135159
2250,A1,1,9,20.521768,-98.122757
2251,A1,1,4,20.498869,-98.203197
2252,A1,1,14,20.563103,-98.175939
2253,A1,1,6,20.5065,-98.14
2254,A1,1,11,20.4788,-98.2237
2255,A1,1,2,20.463,-98.1825
2256,A1,1,3,20.4619,-98.1724
2257,A1,1,2,20.533414,-98.247932
2258,A1,1,3,20.5021,-98.2071
2259,A1,1,24,20.4779,-98.2179
2260,A1,1,0,20.5414,-98.1562
2261,A1,1,1,20.4728,-98.1581
2262,A1,1,1,20.5149,-98.137703
2263,A1,1,6,20.494377,-98.218111
2264,A1,1,21,20.530205,-98.154681
2265,A1,1,8,20.44062,-98.155879
2266,A1,1,3,20.5475,-98.1237
2267,A1,1,6,20.519725,-98.162127
2268,A1,1,3,20.520213,-98.210967
2269,A1,1,37,20.5427,-98.1296
2270,A1,1,4,20.4844,-98.2246
2271,A1,1,2,20.4733,-98.2117
2272,A1,1,9,20.516944,-98.146825
2273,A1,1,4,20.544,-98.1458
2274,A1,1,4,20.486345,-98.184148
2275,A1,1,2,20.5732,-98.1266
2276,A1,1,12,20.473981,-98.134481
2277,A1,1,8,20.4547,-98.1602
2278,A1,1,4,20.4982,-98.1878
2279,A1,1,13,20.4955,-98.1262
2280,A1,1,12,20.497625,-98.20548
2281,A1,1,32,20.5079,-98.1328
2282,A1,1,4,20.54641,-98.135949
2283,A1,1,1,20.480601,-98.18448
2284,A1,1,7,20.5066,-98.1918
2285,A1,1,6,20.501735,-98.160629
2286,A1,1,2,20.479505,-98.287734
2287,A1,1,1,20.4773,-98.1514
2288,A1,1,4,20.533371,-98.145582
2289,A1,1,8,20.544573,-98.145079
2290,A1,1,2,20.4704,-98.2164
2291,A1,1,1,20.481071,-98.15334
2292,A1,1,6,20.5182,-98.1328
2293,A1,1,2,20.487817,-98.267433
2294,A1,1,3,20.4853,-98.1472
2295,A1,1,12,20.574825,-98.19382
2296,A1,1,13,20.534325,-98.251656
2297,A1,1,8,20.543094,-98.18998
2298,A1,1,3,20.473532,-98.232527
2299,A1,1,37,20.494575,-98.281095
2300,A1,1,4,20.533195,-98.126676
2301,A1,1,24,20.524455,-98.181242
2302,A1,1,1,20.4992,-98.1502
2303,A1,1,10,20.4772,-98.1596
2304,A1,1,4,20.4714,-98.1485
2305,A1,1,4,20.531788,-98.145069
2306,A1,1,56,20.470497,-98.249063
2307,A1,1,4,20.5246,-98.1334
2308,A1,1,4,20.5708,-98.1359
2309,A1,1,3,20.48795,-98.194344
2310,A1,1,1,20.5612,-98.1363
2311,A1,1,6,20.4635,-98.167
2312,A1,1,1,20.47553,-98.269453
2313,A1,1,21,20.488462,-98.166717
2314,A1,1,0,20.5463,-98.1242
2315,A1,1,2,20.46782,-98.201188
2316,A1,1,3,20.4651,-98.1688
2317,A1,1,11,20.4738,-98.2175
2318,A1,1,8,20.4908,-98.2037
2319,A1,1,1,20.481913,-98.223789
2320,A1,1,3,20.489027,-98.184004
2321,A1,1,11,20.516374,-98.148628
2322,A1,1,1,20.4966,-98.2147
2323,A1,1,1,20.49791,-98.203474
2324,A1,1,7,20.47393,-98.268079
2325,A1,1,13,20.485,-98.152
2326,A1,1,11,20.48162,-98.145986
2327,A1,1,2,20.5134,-98.2181
2328,A1,1,10,20.4767,-98.1753
2329,A1,1,10,20.4644,-98.1549
2330,A1,1,8,20.475878,-98.204392
2331,A1,2,86,20.483534,-98.133223
2332,A1,1,23,20.4882,-98.1961
2333,A1,1,1,20.5078,-98.1759
2334,A1,1,1,20.436639,-98.166585
2335,A1,1,20,20.4807,-98.1532
2336,A1,1,1,20.527277,-98.22142
2337,A1,1,7,20.49516,-98.235875
2338,A1,1,0,20.480134,-98.166434
2339,A1,1,7,20.521212,-98.22777
2340,A1,1,0,20.545005,-98.151628
2341,A1,1,81,20.478556,-98.160802
2342,A1,1,6,20.450101,-98.16181
2343,A1,1,1,20.477,-98.1613
2344,A1,1,18,20.4637,-98.1661
2345,A1,1,14,20.484473,-98.180152
2346,A1,1,2,20.4931,-98.1877
2347,A1,1,20,20.474933,-98.177149
2348,A1,1,3,20.479472,-98.132863
2349,A1,1,2,20.52668,-98.13665
2350,A1,1,2,20.4999,-98.1547
2351,A1,1,2,20.525009,-98.240065
2352,A1,1,27,20.526124,-98.130947
2353,A1,1,12,20.4785,-98.155
2354,A1,1,4,20.546809,-98.128341
2355,A1,1,22,20.527563,-98.130846
2356,A1,1,1,20.532909,-98.251927
2357,A1,1,2,20.5084,-98.1987
2358,A1,1,2,20.466522,-98.259259
2359,A1,1,4,20.489622,-98.207014
2360,A1,1,23,20.4872,-98.1652
2361,A1,1,30,20.470637,-98.135002
2362,A1,1,7,20.493386,-98.167976
2363,A1,1,12,20.497192,-98.189874
2364,A1,1,11,20.4692,-98.2243
2365,A1,1,4,20.53608,-98.13681
2366,A1,1,8,20.571145,-98.137881
2367,A1,1,11,20.4687,-98.173
2368,A1,1,39,20.541506,-98.148701
2369,A1,1,8,20.56,-98.1457
2370,A1,1,10,20.5161,-98.151149
2371,A1,1,16,20.509655,-98.149417
2372,A1,1,10,20.51328,-98.17005
2373,A1,1,2,20.486655,-98.20688
2374,A1,1,26,20.502825,-98.190999
2375,A1,1,4,20.549471,-98.144353
2376,A1,1,8,20.490829,-98.146259
2377,A1,1,123,20.551873,-98.183703
2378,A1,1,2,20.472106,-98.142508
2379,A1,1,2,20.514481,-98.182411
2380,A1,1,1,20.483,-98.163
2381,A1,1,11,20.538985,-98.16412
2382,A1,1,2,20.4647,-98.1534
2383,A1,1,3,20.4529,-98.162
2384,A1,1,13,20.439544,-98.166758
2385,A1,1,7,20.4854,-98.1852
2386,A1,1,2,20.512,-98.1397
2387,A1,1,7,20.530102,-98.265963
2388,A1,1,3,20.543499,-98.160968
2389,A1,1,8,20.45028,-98.156473
2390,A1,1,11,20.471266,-98.14547
2391,A1,1,52,20.5364,-98.1324
2392,A1,1,48,20.444569,-98.152891
2393,A1,1,2,20.523612,-98.187256
2394,A1,1,25,20.479156,-98.205739
2395,A1,1,7,20.4827,-98.1687
2396,A1,1,2,20.474936,-98.18566
2397,A1,1,2,20.556733,-98.138958
2398,A1,1,18,20.521171,-98.19046
2399,A1,1,10,20.480276,-98.203034
2400,A1,2,30,20.481233,-98.139958
2401,A1,1,2,20.46911,-98.150528
2402,A1,1,13,20.495857,-98.290623
2403,A1,1,5,20.539118,-98.235153
2404,A1,1,5,20.5313,-98.1457
2405,A1,1,2,20.528332,-98.254795
2406,A1,1,1,20.5404,-98.1507
2407,A1,1,1,20.5147,-98.2104
2408,A1,1,10,20.527522,-98.251805
2409,A1,2,1,20.455557,-98.154384
2410,A1,1,6,20.527862,-98.140147
2411,A1,1,4,20.4825,-98.1753
2412,A1,1,2,20.4593,-98.1663
2413,A1,1,2,20.514479,-98.264231
2414,A1,1,4,20.482613,-98.17685
2415,A1,1,4,20.491028,-98.139507
2416,A1,1,2,20.465535,-98.274879
2417,A1,1,5,20.4558,-98.1652
2418,A1,1,10,20.5223,-98.1419
2419,A1,1,17,20.461874,-98.155242
2420,A1,1,14,20.503687,-98.17166
2421,A1,1,8,20.4828,-98.1465
2422,A1,1,0,20.502448,-98.20194
2423,A1,1,2,20.4617,-98.1765
2424,A1,1,27,20.530954,-98.249505
2425,A1,1,3,20.5517,-98.1293
2426,A1,1,10,20.485003,-98.182011
2427,A1,1,1,20.520119,-98.230788
2428,A1,1,3,20.542589,-98.175653
2429,A1,1,10,20.493485,-98.19366
2430,A1,1,1,20.477276,-98.151853
2431,A1,1,4,20.454468,-98.256659
2432,A1,1,1,20.4907,-98.1855
2433,A1,1,2,20.539211,-98.139001
2434,A1,1,15,20.5344,-98.1341
2435,A1,1,12,20.4973,-98.1891
2436,A1,2,14,20.470573,-98.275805
2437,A1,2,10,20.4951,-98.1974
2438,A1,1,16,20.5024,-98.2054
2439,A1,1,2,20.5052,-98.1909
2440,A1,1,23,20.48008,-98.259075
2441,A1,1,7,20.526572,-98.165049
2442,A1,1,5,20.4457,-98.1516
2443,A1,2,85.5,20.517225,-98.193821
2444,A1,1,11,20.478758,-98.142961
2445,A1,1,1,20.49,-98.1565
2446,A1,1,0,20.486274,-98.274016
2447,A1,1,2,20.5454,-98.138473
2448,A1,1,10,20.553113,-98.152113
2449,A1,1,2,20.4862,-98.2053
2450,A1,1,3,20.538045,-98.236346
2451,A1,1,2,20.48071,-98.269078
2452,A1,1,2,20.520753,-98.26282
2453,A1,1,7,20.519722,-98.205764
2454,A1,1,23,20.473642,-98.15376
2455,A1,2,9.5,20.4699,-98.1918
2456,A1,1,2,20.47908,-98.204598
2457,A1,1,5,20.569885,-98.129733
2458,A1,1,1,20.54157,-98.132945
2459,A1,1,1,20.456795,-98.17525
2460,A1,1,6,20.5679,-98.1197
2461,A1,1,2,20.494843,-98.269689
2462,A1,1,2,20.4598,-98.1468
2463,A1,1,3,20.556001,-98.176658
2464,A1,1,22,20.493304,-98.229306
2465,A1,1,7,20.4628,-98.1615
2466,A1,2,45.5,20.57168,-98.14433
2467,A1,1,2,20.49908,-98.234434
2468,A1,1,27,20.487714,-98.139294
2469,A1,1,1,20.462449,-98.263912
2470,A1,1,2,20.443669,-98.143163
2471,A1,1,2,20.54678,-98.143088
2472,A1,1,6,20.467548,-98.235849
2473,A1,1,5,20.5499,-98.151764
2474,A1,1,10,20.448694,-98.175443
2475,A1,1,4,20.452,-98.1653
2476,A1,1,4,20.5415,-98.1349
2477,A1,1,1,20.481936,-98.171522
2478,A1,1,6,20.557833,-98.144408
2479,A1,1,11,20.474144,-98.146881
2480,A1,1,32,20.5242,-98.1588
2481,A1,1,2,20.495649,-98.2772
2482,A1,1,0,20.464654,-98.168717
2483,A1,1,10,20.5247,-98.1478
2484,A1,1,2,20.543103,-98.24501
2485,A1,1,1,20.500372,-98.186129
2486,A1,1,26,20.521802,-98.120419
2487,A1,1,16,20.492868,-98.187387
2488,A1,1,6,20.5122,-98.1977
2489,A1,1,10,20.493867,-98.183775
2490,A1,1,5,20.4732,-98.1573
2491,A1,1,22,20.488,-98.1723
2492,A1,1,2,20.534639,-98.270498
2493,A1,1,7,20.4538,-98.1549
2494,A1,1,35,20.486852,-98.20604
2495,A1,1,1,20.499868,-98.281716
2496,A1,1,1,20.5185,-98.179
2497,A1,1,10,20.489312,-98.195377
2498,A1,1,7,20.5022,-98.2054
2499,A1,1,2,20.454429,-98.160235
2500,A1,1,5,20.4619,-98.1486
2501,A1,1,18,20.487194,-98.21675
2502,A1,1,2,20.502956,-98.266393
2503,A1,1,5,20.5,-98.197
2504,A1,1,1,20.528858,-98.238146
2505,A1,1,2,20.5131,-98.13
2506,A1,1,2,20.50028,-98.266442
2507,A1,1,8,20.4754,-98.1426
2508,A1,1,2,20.551767,-98.242211
2509,A1,1,15,20.534173,-98.253627
2510,A1,1,2,20.532203,-98.180993
2511,A1,1,2,20.535977,-98.217293
2512,A1,1,56,20.516068,-98.161252
2513,A1,1,2,20.493858,-98.270725
2514,A1,1,1,20.481001,-98.266164
2515,A1,1,0,20.524545,-98.24515
2516,A1,1,2,20.4577,-98.172
2517,A1,1,10,20.4605,-98.1749
2518,A1,1,5,20.5137,-98.1178
2519,A1,1,35,20.49817,-98.146481
2520,A1,1,2,20.540591,-98.147053
2521,A1,1,21,20.487438,-98.150596
2522,A1,1,2,20.53049,-98.209732
2523,A1,2,3,20.479444,-98.199732
2524,A1,1,6,20.5525,-98.1558
2525,A1,1,2,20.5537,-98.1404
2526,A1,1,19,20.555511,-98.136525
2527,A1,1,2,20.552848,-98.192467
2528,A1,1,3,20.443895,-98.148873
2529,A1,1,3,20.531806,-98.242563
2530,A1,1,2,20.4869,-98.280219
2531,A1,1,12,20.5182,-98.143
2532,A1,1,1,20.528707,-98.238802
2533,A1,1,2,20.485214,-98.157931
2534,A1,1,1,20.483477,-98.19798
2535,A1,1,8,20.464868,-98.178394
2536,A1,1,1,20.50342,-98.27762
2537,A1,1,1,20.4545,-98.1461
2538,A1,1,21,20.451611,-98.248086
2539,A1,1,18,20.462779,-98.173862
2540,A1,1,1,20.538389,-98.241102
2541,A1,1,1,20.47302,-98.146077
2542,A1,1,2,20.514514,-98.134214
2543,A1,1,2,20.5216,-98.1417
2544,A1,1,5,20.529702,-98.164063
2545,A1,1,10,20.5489,-98.16801
2546,A1,1,3,20.513453,-98.152648
2547,A1,1,1,20.4794,-98.1922
2548,A1,1,0,20.535504,-98.252605
2549,A1,1,10,20.478555,-98.162723
2550,A1,1,2,20.516222,-98.226383
2551,A1,1,2,20.453673,-98.270615
2552,A1,1,2,20.5421,-98.1278
2553,A1,1,2,20.498115,-98.28107
2554,A1,1,2,20.489476,-98.269544
2555,A1,1,2,20.545784,-98.258108
2556,A1,1,0,20.519534,-98.27915
2557,A1,1,2,20.533741,-98.140373
2558,A1,1,2,20.4749,-98.1648
2559,A1,1,1,20.483303,-98.217311
2560,A1,1,2,20.5434,-98.1465
2561,A1,1,6,20.514559,-98.257849
2562,A1,1,15,20.546,-98.1391
2563,A1,1,9,20.526112,-98.126308
2564,A1,1,7,20.479238,-98.269432
2565,A1,1,19,20.5344,-98.1868
2566,A1,1,0,20.536741,-98.172121
2567,A1,1,2,20.487624,-98.172797
2568,A1,1,5,20.547568,-98.134531
2569,A1,1,6,20.495324,-98.214803
2570,A1,1,2,20.5584,-98.1294
2571,A1,1,3,20.493486,-98.27948
2572,A1,1,1,20.496227,-98.288602
2573,A1,1,5,20.457275,-98.22743
2574,A1,1,18,20.5362,-98.148
2575,A1,1,42,20.492452,-98.271003
2576,A1,1,26,20.574999,-98.130653
2577,A1,1,11,20.482938,-98.161186
2578,A1,1,15,20.459,-98.1665
2579,A1,1,2,20.488015,-98.284853
2580,A1,1,16,20.508934,-98.203577
2581,A1,1,16,20.5055,-98.2062
2582,A1,1,11,20.4964,-98.2067
2583,A1,1,17,20.480799,-98.172991
2584,A1,1,2,20.454877,-98.149065
2585,A1,1,3,20.545493,-98.158016
2586,A1,1,10,20.5638,-98.126
2587,A1,1,2,20.475146,-98.297758
2588,A1,1,15,20.5291,-98.1695
2589,A1,1,2,20.5231,-98.1495
2590,A1,1,18,20.564657,-98.179911
2591,A1,1,2,20.481683,-98.285304
2592,A1,1,2,20.4734,-98.1705
2593,A1,1,20,20.4759,-98.1936
2594,A1,1,2,20.486222,-98.271753
2595,A1,1,22,20.477347,-98.187368
2596,A1,1,8,20.5657,-98.118
2597,A1,1,2,20.478893,-98.269148
2598,A1,1,3,20.544501,-98.141526
2599,A1,1,9,20.5625,-98.1352
2600,A1,1,2,20.520408,-98.188791
2601,A1,1,1,20.4817,-98.1851
2602,A1,1,32,20.485851,-98.226442
2603,A1,1,5,20.451873,-98.145542
2604,A1,1,16,20.511559,-98.23207
2605,A1,1,1,20.5007,-98.2001
2606,A1,1,1,20.544842,-98.158301
2607,A1,1,7,20.54321,-98.181986
2608,A1,1,2,20.463138,-98.254192
2609,A1,1,19,20.496093,-98.168622
2610,A1,1,6,20.4803,-98.1946
2611,A1,1,2,20.488215,-98.269689
2612,A1,1,2,20.5469,-98.1365
2613,A1,1,1,20.493636,-98.186409
2614,A1,1,7,20.527889,-98.166302
2615,A1,1,2,20.535,-98.1365
2616,A1,1,2,20.474453,-98.257125
2617,A1,1,6,20.5416,-98.169844
2618,A1,1,2,20.481395,-98.141886
2619,A1,1,1,20.486101,-98.197669
2620,A1,1,2,20.544257,-98.246429
2621,A1,1,13,20.485031,-98.279663
2622,A1,1,2,20.511815,-98.191333
2623,A1,1,2,20.547186,-98.230448
2624,A1,1,5,20.490024,-98.204392
2625,A1,1,10,20.532415,-98.252615
2626,A1,1,2,20.5322,-98.1831
2627,A1,1,2,20.53146,-98.246986
2628,A1,1,16,20.5554,-98.1364
2629,A1,2,66.5,20.4953,-98.2052
2630,A1,1,9,20.498582,-98.280418
2631,A1,1,1,20.527044,-98.157374
2632,A1,1,33,20.486178,-98.269581
2633,A1,1,11,20.450803,-98.19155
2634,A1,1,1,20.486358,-98.289283
2635,A1,1,8,20.5802,-98.1273
2636,A1,1,2,20.474,-98.1784
2637,A1,1,5,20.557696,-98.174701
2638,A1,1,2,20.537942,-98.233089
2639,A1,1,8,20.5681,-98.1392
2640,A1,1,1,20.4687,-98.1921
2641,A1,1,2,20.506039,-98.193836
2642,A1,1,16,20.5245,-98.1711
2643,A1,1,8,20.502452,-98.197583
2644,A1,1,8,20.522753,-98.17777
2645,A1,1,2,20.479813,-98.284589
2646,A1,1,11,20.523342,-98.238463
2647,A1,1,13,20.482255,-98.260866
2648,A1,1,1,20.511537,-98.129346
2649,A1,1,2,20.538188,-98.241094
2650,A1,2,2,20.562682,-98.129598
2651,A1,1,7,20.494376,-98.21049
2652,A1,1,9,20.4851,-98.219403
2653,A1,1,18,20.514638,-98.201457
2654,A1,1,13,20.57672,-98.185346
2655,A1,1,1,20.575564,-98.179435
2656,A1,1,5,20.45386,-98.27283
2657,A1,1,1,20.5356,-98.1747
2658,A1,1,2,20.5183,-98.133407
2659,A1,1,3,20.5047,-98.1967
2660,A1,1,22,20.555216,-98.189346
2661,A1,1,1,20.4992,-98.1997
2662,A1,1,2,20.534995,-98.202085
2663,A1,1,7,20.5701,-98.1344
2664,A1,1,14,20.5251,-98.1775
2665,A1,1,2,20.534609,-98.152644
2666,A1,1,11,20.4809,-98.2006
2667,A1,1,11,20.5163,-98.2063
2668,A1,1,2,20.545493,-98.247541
2669,A1,1,1,20.482804,-98.292183
2670,A1,1,11,20.5515,-98.1831
2671,A1,1,1,20.508083,-98.224973
2672,A1,1,7,20.4992,-98.1872
2673,A1,1,21,20.4837,-98.2052
2674,A1,1,2,20.493239,-98.190741
2675,A1,1,12,20.512955,-98.210511
2676,A1,1,2,20.4918,-98.2742
2677,A1,1,2,20.4825,-98.1261
2678,A1,1,2,20.583595,-98.189302
2679,A1,1,1,20.479423,-98.141403
2680,A1,1,22,20.565695,-98.190327
2681,A1,1,2,20.540332,-98.253795
2682,A1,1,34,20.49146,-98.226515
2683,A1,1,1,20.542247,-98.180063
2684,A1,1,1,20.545583,-98.186131
2685,A1,1,2,20.483669,-98.274246
2686,A1,1,53,20.531,-98.16653
2687,A1,1,2,20.559834,-98.196388
2688,A1,1,3,20.539665,-98.162187
2689,A1,1,2,20.487332,-98.284916
2690,A1,1,17,20.482396,-98.221248
2691,A1,1,18,20.543545,-98.136759
