Id_Cliente,Frecuencia,Vol_Entrega,lat,lon,cluster
1851,1,5,20.555311,-98.135125,cluster6
1852,1,4,20.4828,-98.16,cluster2
1853,1,5,20.5439,-98.1399,cluster6
1854,1,53,20.474249,-98.163121,cluster2
1855,1,1,20.510516,-98.115169,cluster2
1856,1,74,20.569849,-98.132262,cluster6
1857,1,25,20.534999,-98.145404,cluster6
1858,1,34,20.457822,-98.276506,cluster2
1859,1,5,20.469724,-98.250695,cluster2
1860,1,5,20.461519,-98.27183,cluster2
1861,1,11,20.5456,-98.1494,cluster6
1862,1,3,20.498278,-98.19349,cluster2
1863,1,8,20.464671,-98.249568,cluster2
1864,1,16,20.5492,-98.1592,cluster6
1865,1,2,20.471164,-98.253597,cluster2
1866,1,17,20.4565,-98.2859,cluster2
1867,1,10,20.537274,-98.149763,cluster6
1868,1,8,20.462694,-98.242209,cluster2
1869,1,9,20.546928,-98.150269,cluster6
1870,1,2,20.462141,-98.265209,cluster2
1871,1,2,20.511448,-98.117793,cluster2
1872,1,9,20.4755,-98.2854,cluster2
1873,1,12,20.466726,-98.260031,cluster2
1874,1,6,20.478,-98.1355,cluster2
1875,1,10,20.463271,-98.279667,cluster2
1876,1,2,20.461545,-98.274231,cluster2
1877,1,2,20.455609,-98.270594,cluster2
1878,1,28,20.467869,-98.265533,cluster2
1879,1,2,20.460633,-98.276106,cluster2
1880,1,2,20.459351,-98.270808,cluster2
1881,1,1,20.5548,-98.1499,cluster6
1882,1,33,20.472089,-98.230882,cluster2
1883,1,10,20.469521,-98.275525,cluster2
1884,1,1,20.5324,-98.1556,cluster6
1885,1,32,20.468128,-98.266642,cluster2
1886,1,7,20.459253,-98.274353,cluster2
1887,1,5,20.458482,-98.260567,cluster2
1888,1,4,20.443758,-98.162125,cluster2
1889,1,21,20.47355,-98.245474,cluster2
1890,1,131,20.473869,-98.249847,cluster2
1891,1,8,20.46584,-98.266311,cluster2
1892,1,6,20.490668,-98.134791,cluster2
1893,1,7,20.4869,-98.1403,cluster2
1894,1,54,20.482748,-98.239302,cluster2
1895,1,11,20.459,-98.2816,cluster2
1896,1,6,20.504744,-98.120181,cluster2
1897,1,7,20.510322,-98.118538,cluster2
1898,1,2,20.475169,-98.270149,cluster2
1899,1,3,20.456206,-98.265496,cluster2
1900,1,4,20.4752,-98.1592,cluster2
1901,1,2,20.465119,-98.243759,cluster2
1902,1,18,20.471914,-98.218814,cluster2
1903,1,1,20.465523,-98.242611,cluster2
1904,1,2,20.4629,-98.1595,cluster2
1905,2,35,20.483,-98.1278,cluster3
1906,1,10,20.4661,-98.2671,cluster2
1907,1,0,20.558666,-98.167413,cluster6
1908,1,2,20.46471,-98.244329,cluster2
1909,1,8,20.465926,-98.269165,cluster2
1910,1,14,20.4535,-98.2659,cluster2
1911,1,48,20.465836,-98.257933,cluster2
1912,1,92,20.462008,-98.242465,cluster2
1913,1,27,20.4635,-98.2687,cluster2
1914,1,20,20.456779,-98.260483,cluster2
1915,1,1,20.476409,-98.246523,cluster2
1916,1,17,20.537272,-98.177312,cluster6
1917,1,3,20.5081,-98.1579,cluster2
1918,1,5,20.4503,-98.2683,cluster2
1919,1,7,20.48718,-98.264155,cluster2
1920,1,2,20.5314,-98.152,cluster6
1921,1,2,20.452685,-98.257748,cluster2
1922,1,2,20.457077,-98.274661,cluster2
1923,1,2,20.45793,-98.247973,cluster2
1924,1,2,20.461024,-98.270254,cluster2
1925,1,4,20.455967,-98.263774,cluster2
1926,1,51,20.471,-98.2671,cluster2
1927,1,14,20.536597,-98.139572,cluster6
1928,1,1,20.455018,-98.251422,cluster2
1929,1,27,20.454923,-98.2668,cluster2
1930,1,32,20.472134,-98.272535,cluster2
1931,1,59,20.469161,-98.271095,cluster2
1932,1,9,20.473055,-98.228882,cluster2
1933,1,2,20.5476,-98.1594,cluster6
1934,1,2,20.520354,-98.150747,cluster2
1935,1,4,20.480845,-98.252634,cluster2
1936,1,19,20.482426,-98.270425,cluster2
1937,1,15,20.458346,-98.258565,cluster2
1938,1,14,20.454236,-98.201635,cluster2
1939,1,2,20.462149,-98.269931,cluster2
1940,1,67,20.470358,-98.241946,cluster2
1941,1,22,20.452081,-98.261439,cluster2
1942,1,1,20.4677,-98.2676,cluster2
1943,1,2,20.553669,-98.146361,cluster6
1944,1,7,20.481717,-98.255016,cluster2
1945,1,12,20.5457,-98.1535,cluster6
1946,1,10,20.475685,-98.248049,cluster2
1947,1,8,20.541673,-98.161176,cluster6
1948,1,11,20.5152,-98.1568,cluster2
1949,1,1,20.538453,-98.149812,cluster6
1950,1,34,20.460848,-98.270484,cluster2
1951,1,13,20.468229,-98.255846,cluster2
1952,1,2,20.460768,-98.253195,cluster2
1953,1,2,20.508851,-98.113254,cluster2
1954,1,1,20.461726,-98.268179,cluster2
1955,1,2,20.5112,-98.1154,cluster2
1956,1,4,20.440582,-98.157052,cluster2
1957,1,5,20.454482,-98.165223,cluster2
1958,1,3,20.5056,-98.1285,cluster2
1959,1,1,20.5474,-98.1531,cluster6
1960,1,16,20.462399,-98.266986,cluster2
1961,1,10,20.462968,-98.278997,cluster2
1962,1,2,20.45116,-98.268883,cluster2
1963,1,3,20.467044,-98.26079,cluster2
1964,1,2,20.459971,-98.231843,cluster2
1965,1,10,20.4634,-98.2879,cluster2
1966,1,47,20.454093,-98.277545,cluster2
1967,1,18,20.5073,-98.1538,cluster2
1968,1,1,20.465082,-98.224109,cluster2
1969,1,6,20.476959,-98.236292,cluster2
1970,1,67,20.4751,-98.2679,cluster2
1971,1,12,20.444175,-98.161282,cluster2
1972,1,27,20.460132,-98.273475,cluster2
1973,1,18,20.445568,-98.267679,cluster2
1974,1,5,20.437308,-98.157669,cluster2
1975,1,2,20.530781,-98.141194,cluster6
1976,1,2,20.465987,-98.252262,cluster2
1977,2,54,20.46286,-98.225653,cluster3
1978,1,2,20.446962,-98.283464,cluster2
1979,1,2,20.454307,-98.267452,cluster2
1980,1,5,20.4675,-98.146,cluster2
1981,1,4,20.457,-98.2872,cluster2
1982,1,18,20.474141,-98.256029,cluster2
1983,1,1,20.463761,-98.250437,cluster2
1984,1,1,20.559281,-98.152856,cluster4
1985,1,9,20.487783,-98.20768,cluster2
1986,1,2,20.443812,-98.284524,cluster2
1987,1,6,20.466712,-98.264071,cluster2
1988,1,1,20.4622,-98.2748,cluster2
1989,1,6,20.454564,-98.260457,cluster2
1990,1,21,20.45779,-98.268753,cluster2
1991,1,11,20.464113,-98.260072,cluster2
1992,1,12,20.536011,-98.146047,cluster4
1993,1,23,20.477703,-98.250513,cluster2
1994,1,16,20.463587,-98.247718,cluster2
1995,1,2,20.469382,-98.258815,cluster2
1996,1,2,20.4741,-98.2775,cluster2
1997,1,37,20.558778,-98.143884,cluster6
1998,1,1,20.4557,-98.2727,cluster2
1999,1,1,20.53771,-98.148209,cluster4
2000,1,9,20.46912,-98.28203,cluster2
2001,1,9,20.4598,-98.2802,cluster2
2002,1,4,20.531731,-98.151372,cluster4
2003,1,19,20.454921,-98.271987,cluster2
2004,1,1,20.461538,-98.264003,cluster2
2005,1,2,20.464437,-98.258263,cluster2
2006,1,0,20.504223,-98.153635,cluster2
2007,1,18,20.472162,-98.237946,cluster2
2008,1,0,20.473136,-98.133623,cluster2
2009,1,12,20.450448,-98.279824,cluster2
2010,1,1,20.4767,-98.1421,cluster2
2011,1,13,20.474439,-98.27291,cluster2
2012,1,1,20.46234,-98.266728,cluster2
2013,1,4,20.5219,-98.135,cluster2
2014,1,2,20.460343,-98.26595,cluster2
2015,1,4,20.5257,-98.1786,cluster4
2016,1,27,20.477791,-98.241275,cluster2
2017,1,3,20.465132,-98.257392,cluster2
2018,1,2,20.4656,-98.1294,cluster2
2019,1,10,20.4738,-98.1877,cluster2
2020,1,7,20.5351,-98.1372,cluster4
2021,1,2,20.452748,-98.281407,cluster2
2022,1,12,20.457355,-98.264225,cluster2
2023,1,12,20.463336,-98.276285,cluster2
2024,1,2,20.470992,-98.265734,cluster2
2025,2,12.5,20.470291,-98.237699,cluster3
2026,1,8,20.577256,-98.131224,cluster4
2027,1,1,20.448247,-98.290851,cluster2
2028,1,30,20.456016,-98.261032,cluster2
2029,1,3,20.528147,-98.146081,cluster4
2030,1,21,20.522692,-98.133975,cluster2
2031,1,22,20.47469,-98.243727,cluster2
2032,1,4,20.5521,-98.1398,cluster4
2033,1,1,20.524,-98.1393,cluster4
2034,1,2,20.449221,-98.263535,cluster2
2035,1,2,20.513267,-98.143152,cluster2
2036,1,7,20.448986,-98.272111,cluster2
2037,1,2,20.570431,-98.132411,cluster4
2038,1,10,20.476835,-98.256549,cluster2
2039,1,21,20.451,-98.2673,cluster2
2040,1,23,20.456241,-98.275927,cluster2
2041,1,14,20.461379,-98.224366,cluster2
2042,1,18,20.4824,-98.1539,cluster2
2043,1,3,20.500121,-98.272336,cluster2
2044,1,2,20.475148,-98.140678,cluster2
2045,1,54,20.461535,-98.276828,cluster2
2046,1,8,20.45728,-98.261631,cluster2
2047,1,2,20.457471,-98.279937,cluster2
2048,1,2,20.477557,-98.235459,cluster2
2049,1,2,20.45578,-98.245593,cluster2
2050,1,4,20.5068,-98.1247,cluster2
2051,1,16,20.472012,-98.257676,cluster2
2052,1,21,20.464404,-98.254614,cluster2
2053,1,2,20.446662,-98.281225,cluster2
2054,1,5,20.467262,-98.194809,cluster2
2055,1,4,20.556218,-98.134056,cluster4
2056,1,17,20.4791,-98.2767,cluster2
2057,1,1,20.5149,-98.1391,cluster2
2058,1,0,20.512155,-98.240807,cluster2
2059,2,4,20.5222,-98.1293,cluster3
2060,1,40,20.5087,-98.1242,cluster2
2061,1,5,20.546907,-98.141923,cluster4
2062,1,10,20.51458,-98.174119,cluster2
2063,1,2,20.45224,-98.27987,cluster2
2064,1,3,20.4666,-98.2835,cluster2
2065,1,2,20.4592,-98.1706,cluster2
2066,1,1,20.437178,-98.154614,cluster2
2067,1,4,20.462664,-98.259986,cluster2
2068,1,142,20.455393,-98.279314,cluster2
2069,1,32,20.4646,-98.2713,cluster2
2070,1,5,20.444405,-98.270174,cluster2
2071,1,51,20.454978,-98.27221,cluster2
2072,1,4,20.54945,-98.171884,cluster4
2073,1,4,20.5148,-98.1262,cluster2
2074,1,5,20.4634,-98.266,cluster2
2075,1,8,20.451856,-98.268691,cluster2
2076,1,10,20.473055,-98.235882,cluster2
2077,1,13,20.4765,-98.2798,cluster2
2078,1,6,20.5218,-98.1356,cluster2
2079,1,57,20.458027,-98.2768,cluster2
2080,1,116,20.520921,-98.143466,cluster2
2081,1,2,20.455762,-98.278998,cluster2
2082,1,3,20.450163,-98.170991,cluster2
2083,1,8,20.513,-98.1479,cluster2
2084,1,5,20.4587,-98.2613,cluster2
2085,1,1,20.563229,-98.19376,cluster4
2086,1,3,20.4718,-98.22,cluster2
2087,1,3,20.439412,-98.158815,cluster2
2088,1,1,20.5241,-98.1405,cluster4
2089,1,2,20.466067,-98.249762,cluster2
2090,1,1,20.463267,-98.269166,cluster2
2091,1,24,20.50137,-98.179248,cluster2
2092,1,4,20.562627,-98.119021,cluster4
2093,1,24,20.497,-98.1987,cluster2
2094,1,2,20.551857,-98.132927,cluster4
2095,1,17,20.452377,-98.27744,cluster2
2096,1,2,20.453499,-98.270585,cluster2
2097,1,23,20.543916,-98.157781,cluster4
2098,1,4,20.5168,-98.1559,cluster2
2099,1,12,20.448987,-98.257161,cluster2
2100,1,1,20.448719,-98.274922,cluster2
2101,1,13,20.570162,-98.13466,cluster4
2102,1,3,20.515249,-98.185295,cluster2
2103,1,2,20.467709,-98.278675,cluster2
2104,1,1,20.4706,-98.1772,cluster2
2105,1,2,20.449744,-98.283433,cluster2
2106,1,25,20.470526,-98.2578,cluster2
2107,1,13,20.4993,-98.1651,cluster2
2108,1,4,20.4924,-98.1854,cluster2
2109,1,14,20.49685,-98.158267,cluster2
2110,1,33,20.46386,-98.216989,cluster2
2111,1,20,20.469408,-98.227741,cluster2
2112,1,4,20.51757,-98.133161,cluster2
2113,1,4,20.5116,-98.1551,cluster2
2114,1,5,20.464432,-98.158547,cluster2
2115,1,7,20.48611,-98.156149,cluster2
2116,1,10,20.492967,-98.198354,cluster2
2117,1,4,20.5331,-98.1363,cluster4
2118,1,5,20.493439,-98.240296,cluster2
2119,1,15,20.475463,-98.173864,cluster2
2120,1,6,20.4806,-98.1726,cluster2
2121,1,5,20.455017,-98.199117,cluster2
2122,1,66,20.501758,-98.121098,cluster2
2123,1,2,20.478942,-98.234292,cluster2
2124,1,1,20.52107,-98.137407,cluster4
2125,1,21,20.480218,-98.229824,cluster2
2126,1,36,20.481092,-98.154916,cluster2
2127,1,10,20.512607,-98.202429,cluster2
2128,1,6,20.4876,-98.1802,cluster2
2129,1,22,20.5282,-98.1455,cluster4
2130,1,4,20.457652,-98.163682,cluster2
2131,1,3,20.4627,-98.1538,cluster2
2132,1,14,20.4797,-98.1693,cluster2
2133,1,2,20.448442,-98.289488,cluster2
2134,1,10,20.511014,-98.194619,cluster2
2135,1,20,20.51927,-98.167256,cluster2
2136,2,10.5,20.53164,-98.17369,cluster3
2137,1,1,20.5011,-98.1691,cluster2
2138,1,14,20.483913,-98.169554,cluster2
2139,1,5,20.513259,-98.131114,cluster2
2140,1,1,20.473799,-98.184599,cluster2
2141,1,47,20.5813,-98.1317,cluster4
2142,1,3,20.4991,-98.1854,cluster2
2143,2,35.5,20.458517,-98.264959,cluster3
2144,1,0,20.494174,-98.112038,cluster2
2145,1,34,20.471051,-98.14468,cluster2
2146,1,15,20.463121,-98.270857,cluster2
2147,1,1,20.4991,-98.1592,cluster2
2148,1,37,20.4895,-98.2024,cluster2
2149,1,2,20.459807,-98.264172,cluster2
2150,1,1,20.4941,-98.1686,cluster2
2151,1,2,20.462904,-98.279007,cluster2
2152,1,2,20.540278,-98.17404,cluster4
2153,1,3,20.47793,-98.13862,cluster2
2154,1,145,20.47216,-98.17303,cluster2
2155,1,4,20.488181,-98.239878,cluster2
2156,1,2,20.50699,-98.234579,cluster2
2157,1,7,20.475216,-98.160963,cluster2
2158,1,11,20.553,-98.1196,cluster4
2159,1,5,20.484858,-98.181577,cluster2
2160,1,10,20.4825,-98.1568,cluster2
2161,1,16,20.503442,-98.119851,cluster2
2162,1,8,20.478557,-98.200005,cluster2
2163,1,3,20.444746,-98.16421,cluster2
2164,1,2,20.468,-98.1467,cluster2
2165,1,2,20.463678,-98.200931,cluster2
2166,1,4,20.516697,-98.127416,cluster2
2167,1,26,20.451149,-98.269047,cluster2
2168,1,2,20.463026,-98.284349,cluster2
2169,1,1,20.456898,-98.269155,cluster2
2170,1,2,20.445118,-98.154007,cluster2
2171,1,3,20.549327,-98.149442,cluster4
2172,1,2,20.5716,-98.1186,cluster4
2173,1,2,20.5367,-98.1473,cluster4
2174,1,95,20.440474,-98.282559,cluster2
2175,1,1,20.45946,-98.282852,cluster2
2176,1,2,20.527863,-98.233871,cluster4
2177,1,3,20.4997,-98.2018,cluster2
2178,1,7,20.515757,-98.13949,cluster2
2179,1,2,20.4748,-98.1745,cluster2
2180,1,3,20.545843,-98.131018,cluster4
2181,1,1,20.53328,-98.22897,cluster4
2182,1,1,20.458043,-98.283344,cluster2
2183,1,1,20.522222,-98.128405,cluster4
2184,1,21,20.5453,-98.1354,cluster4
2185,1,16,20.487966,-98.178689,cluster2
2186,1,12,20.472477,-98.167306,cluster2
2187,1,2,20.485826,-98.155618,cluster2
2188,1,2,20.4874,-98.1692,cluster2
2189,1,2,20.531727,-98.234529,cluster4
2190,1,3,20.5129,-98.1287,cluster2
2191,1,5,20.488584,-98.203832,cluster2
2192,1,5,20.5103,-98.1935,cluster2
2193,1,2,20.4947,-98.1643,cluster2
2194,1,14,20.522195,-98.156282,cluster4
2195,1,3,20.472,-98.1704,cluster2
2196,1,13,20.4866,-98.1694,cluster2
2197,1,0,20.5609,-98.1444,cluster4
2198,1,7,20.473389,-98.161568,cluster2
2199,1,2,20.449595,-98.271027,cluster2
2200,1,3,20.458742,-98.148326,cluster2
2201,1,8,20.5467,-98.1619,cluster4
2202,1,1,20.5658,-98.1509,cluster4
2203,1,1,20.488988,-98.140792,cluster2
2204,1,1,20.5229,-98.1453,cluster4
2205,1,6,20.492065,-98.237843,cluster2
2206,1,1,20.4709,-98.1612,cluster2
2207,1,17,20.483255,-98.13987,cluster2
2208,1,1,20.556908,-98.189849,cluster4
2209,1,21,20.484236,-98.149516,cluster2
2210,1,2,20.4839,-98.182,cluster2
2211,1,2,20.492524,-98.203614,cluster2
2212,1,17,20.5338,-98.181,cluster4
2213,1,1,20.5561,-98.1441,cluster4
2214,1,42,20.494136,-98.19087,cluster2
2215,1,7,20.5059,-98.1328,cluster2
2216,1,5,20.5035,-98.1804,cluster2
2217,1,1,20.4575,-98.1511,cluster2
2218,1,4,20.505744,-98.175639,cluster2
2219,1,9,20.469878,-98.178592,cluster2
2220,1,4,20.469666,-98.165521,cluster2
2221,1,1,20.536701,-98.145398,cluster4
2222,1,12,20.485435,-98.176085,cluster2
2223,1,6,20.5537,-98.1453,cluster4
2224,1,17,20.47,-98.1434,cluster2
2225,1,5,20.487584,-98.193872,cluster2
2226,1,4,20.5408,-98.136,cluster4
2227,1,2,20.548441,-98.138303,cluster4
2228,1,6,20.435038,-98.15389,cluster2
2229,2,84.5,20.485982,-98.154899,cluster3
2230,1,3,20.4567,-98.1548,cluster2
2231,1,19,20.448902,-98.164035,cluster2
2232,1,2,20.5066,-98.2041,cluster2
2233,1,1,20.5151,-98.1212,cluster2
2234,1,13,20.54886,-98.130499,cluster4
2235,1,19,20.4861,-98.1657,cluster2
2236,1,1,20.4544,-98.1576,cluster2
2237,1,2,20.510773,-98.21832,cluster2
2238,1,10,20.512228,-98.192863,cluster2
2239,1,3,20.4822,-98.1464,cluster2
2240,1,9,20.536589,-98.137858,cluster4
2241,1,2,20.495522,-98.27997,cluster2
2242,1,4,20.479635,-98.183296,cluster2
2243,1,6,20.510719,-98.21134,cluster2
2244,1,1,20.55225,-98.139988,cluster4
2245,1,2,20.505298,-98.165262,cluster2
2246,1,11,20.5153,-98.1347,cluster2
2247,1,16,20.468026,-98.169039,cluster2
2248,1,7,20.4806,-98.1421,cluster2
2249,1,6,20.551039,-98.135159,cluster4
2250,1,9,20.521768,-98.122757,cluster4
2251,1,4,20.498869,-98.203197,cluster2
2252,1,14,20.563103,-98.175939,cluster4
2253,1,6,20.5065,-98.14,cluster2
2254,1,11,20.4788,-98.2237,cluster2
2255,1,2,20.463,-98.1825,cluster2
2256,1,3,20.4619,-98.1724,cluster2
2257,1,2,20.533414,-98.247932,cluster4
2258,1,3,20.5021,-98.2071,cluster2
2259,1,24,20.4779,-98.2179,cluster2
2260,1,0,20.5414,-98.1562,cluster4
2261,1,1,20.4728,-98.1581,cluster2
2262,1,1,20.5149,-98.137703,cluster2
2263,1,6,20.494377,-98.218111,cluster2
2264,1,21,20.530205,-98.154681,cluster4
2265,1,8,20.44062,-98.155879,cluster2
2266,1,3,20.5475,-98.1237,cluster4
2267,1,6,20.519725,-98.162127,cluster4
2268,1,3,20.520213,-98.210967,cluster4
2269,1,37,20.5427,-98.1296,cluster4
2270,1,4,20.4844,-98.2246,cluster2
2271,1,2,20.4733,-98.2117,cluster2
2272,1,9,20.516944,-98.146825,cluster4
2273,1,4,20.544,-98.1458,cluster4
2274,1,4,20.486345,-98.184148,cluster2
2275,1,2,20.5732,-98.1266,cluster4
2276,1,12,20.473981,-98.134481,cluster2
2277,1,8,20.4547,-98.1602,cluster2
2278,1,4,20.4982,-98.1878,cluster2
2279,1,13,20.4955,-98.1262,cluster2
2280,1,12,20.497625,-98.20548,cluster2
2281,1,32,20.5079,-98.1328,cluster2
2282,1,4,20.54641,-98.135949,cluster4
2283,1,1,20.480601,-98.18448,cluster2
2284,1,7,20.5066,-98.1918,cluster2
2285,1,6,20.501735,-98.160629,cluster2
2286,1,2,20.479505,-98.287734,cluster2
2287,1,1,20.4773,-98.1514,cluster2
2288,1,4,20.533371,-98.145582,cluster4
2289,1,8,20.544573,-98.145079,cluster4
2290,1,2,20.4704,-98.2164,cluster2
2291,1,1,20.481071,-98.15334,cluster2
2292,1,6,20.5182,-98.1328,cluster4
2293,1,2,20.487817,-98.267433,cluster2
2294,1,3,20.4853,-98.1472,cluster2
2295,1,12,20.574825,-98.19382,cluster4
2296,1,13,20.534325,-98.251656,cluster4
2297,1,8,20.543094,-98.18998,cluster4
2298,1,3,20.473532,-98.232527,cluster2
2299,1,37,20.494575,-98.281095,cluster2
2300,1,4,20.533195,-98.126676,cluster4
2301,1,24,20.524455,-98.181242,cluster4
2302,1,1,20.4992,-98.1502,cluster2
2303,1,10,20.4772,-98.1596,cluster2
2304,1,4,20.4714,-98.1485,cluster2
2305,1,4,20.531788,-98.145069,cluster4
2306,1,56,20.470497,-98.249063,cluster2
2307,1,4,20.5246,-98.1334,cluster4
2308,1,4,20.5708,-98.1359,cluster4
2309,1,3,20.48795,-98.194344,cluster2
2310,1,1,20.5612,-98.1363,cluster4
2311,1,6,20.4635,-98.167,cluster2
2312,1,1,20.47553,-98.269453,cluster2
2313,1,21,20.488462,-98.166717,cluster2
2314,1,0,20.5463,-98.1242,cluster4
2315,1,2,20.46782,-98.201188,cluster2
2316,1,3,20.4651,-98.1688,cluster2
2317,1,11,20.4738,-98.2175,cluster2
2318,1,8,20.4908,-98.2037,cluster2
2319,1,1,20.481913,-98.223789,cluster2
2320,1,3,20.489027,-98.184004,cluster2
2321,1,11,20.516374,-98.148628,cluster4
2322,1,1,20.4966,-98.2147,cluster2
2323,1,1,20.49791,-98.203474,cluster2
2324,1,7,20.47393,-98.268079,cluster2
2325,1,13,20.485,-98.152,cluster2
2326,1,11,20.48162,-98.145986,cluster2
2327,1,2,20.5134,-98.2181,cluster4
2328,1,10,20.4767,-98.1753,cluster2
2329,1,10,20.4644,-98.1549,cluster2
2330,1,8,20.475878,-98.204392,cluster2
2331,2,86,20.483534,-98.133223,cluster3
2332,1,23,20.4882,-98.1961,cluster2
2333,1,1,20.5078,-98.1759,cluster2
2334,1,1,20.436639,-98.166585,cluster2
2335,1,20,20.4807,-98.1532,cluster2
2336,1,1,20.527277,-98.22142,cluster4
2337,1,7,20.49516,-98.235875,cluster2
2338,1,0,20.480134,-98.166434,cluster2
2339,1,7,20.521212,-98.22777,cluster4
2340,1,0,20.545005,-98.151628,cluster4
2341,1,81,20.478556,-98.160802,cluster2
2342,1,6,20.450101,-98.16181,cluster2
2343,1,1,20.477,-98.1613,cluster2
2344,1,18,20.4637,-98.1661,cluster2
2345,1,14,20.484473,-98.180152,cluster2
2346,1,2,20.4931,-98.1877,cluster2
2347,1,20,20.474933,-98.177149,cluster2
2348,1,3,20.479472,-98.132863,cluster2
2349,1,2,20.52668,-98.13665,cluster4
2350,1,2,20.4999,-98.1547,cluster2
2351,1,2,20.525009,-98.240065,cluster4
2352,1,27,20.526124,-98.130947,cluster4
2353,1,12,20.4785,-98.155,cluster2
2354,1,4,20.546809,-98.128341,cluster4
2355,1,22,20.527563,-98.130846,cluster4
2356,1,1,20.532909,-98.251927,cluster4
2357,1,2,20.5084,-98.1987,cluster2
2358,1,2,20.466522,-98.259259,cluster2
2359,1,4,20.489622,-98.207014,cluster2
2360,1,23,20.4872,-98.1652,cluster2
2361,1,30,20.470637,-98.135002,cluster2
2362,1,7,20.493386,-98.167976,cluster2
2363,1,12,20.497192,-98.189874,cluster2
2364,1,11,20.4692,-98.2243,cluster2
2365,1,4,20.53608,-98.13681,cluster4
2366,1,8,20.571145,-98.137881,cluster4
2367,1,11,20.4687,-98.173,cluster2
2368,1,39,20.541506,-98.148701,cluster4
2369,1,8,20.56,-98.1457,cluster4
2370,1,10,20.5161,-98.151149,cluster4
2371,1,16,20.509655,-98.149417,cluster2
2372,1,10,20.51328,-98.17005,cluster4
2373,1,2,20.486655,-98.20688,cluster2
2374,1,26,20.502825,-98.190999,cluster2
2375,1,4,20.549471,-98.144353,cluster4
2376,1,8,20.490829,-98.146259,cluster2
2377,1,123,20.551873,-98.183703,cluster4
2378,1,2,20.472106,-98.142508,cluster2
2379,1,2,20.514481,-98.182411,cluster4
2380,1,1,20.483,-98.163,cluster2
2381,1,11,20.538985,-98.16412,cluster4
2382,1,2,20.4647,-98.1534,cluster2
2383,1,3,20.4529,-98.162,cluster2
2384,1,13,20.439544,-98.166758,cluster2
2385,1,7,20.4854,-98.1852,cluster2
2386,1,2,20.512,-98.1397,cluster4
2387,1,7,20.530102,-98.265963,cluster4
2388,1,3,20.543499,-98.160968,cluster4
2389,1,8,20.45028,-98.156473,cluster2
2390,1,11,20.471266,-98.14547,cluster2
2391,1,52,20.5364,-98.1324,cluster4
2392,1,48,20.444569,-98.152891,cluster2
2393,1,2,20.523612,-98.187256,cluster4
2394,1,25,20.479156,-98.205739,cluster2
2395,1,7,20.4827,-98.1687,cluster2
2396,1,2,20.474936,-98.18566,cluster2
2397,1,2,20.556733,-98.138958,cluster4
2398,1,18,20.521171,-98.19046,cluster4
2399,1,10,20.480276,-98.203034,cluster2
2400,2,30,20.481233,-98.139958,cluster1
2401,1,2,20.46911,-98.150528,cluster2
2402,1,13,20.495857,-98.290623,cluster2
2403,1,5,20.539118,-98.235153,cluster4
2404,1,5,20.5313,-98.1457,cluster4
2405,1,2,20.528332,-98.254795,cluster4
2406,1,1,20.5404,-98.1507,cluster4
2407,1,1,20.5147,-98.2104,cluster4
2408,1,10,20.527522,-98.251805,cluster4
2409,2,1,20.455557,-98.154384,cluster2
2410,1,6,20.527862,-98.140147,cluster4
2411,1,4,20.4825,-98.1753,cluster2
2412,1,2,20.4593,-98.1663,cluster2
2413,1,2,20.514479,-98.264231,cluster4
2414,1,4,20.482613,-98.17685,cluster2
2415,1,4,20.491028,-98.139507,cluster2
2416,1,2,20.465535,-98.274879,cluster2
2417,1,5,20.4558,-98.1652,cluster2
2418,1,10,20.5223,-98.1419,cluster4
2419,1,17,20.461874,-98.155242,cluster2
2420,1,14,20.503687,-98.17166,cluster2
2421,1,8,20.4828,-98.1465,cluster2
2422,1,0,20.502448,-98.20194,cluster2
2423,1,2,20.4617,-98.1765,cluster2
2424,1,27,20.530954,-98.249505,cluster4
2425,1,3,20.5517,-98.1293,cluster4
2426,1,10,20.485003,-98.182011,cluster2
2427,1,1,20.520119,-98.230788,cluster4
2428,1,3,20.542589,-98.175653,cluster4
2429,1,10,20.493485,-98.19366,cluster2
2430,1,1,20.477276,-98.151853,cluster2
2431,1,4,20.454468,-98.256659,cluster2
2432,1,1,20.4907,-98.1855,cluster2
2433,1,2,20.539211,-98.139001,cluster4
2434,1,15,20.5344,-98.1341,cluster4
2435,1,12,20.4973,-98.1891,cluster2
2436,2,14,20.470573,-98.275805,cluster1
2437,2,10,20.4951,-98.1974,cluster1
2438,1,16,20.5024,-98.2054,cluster1
2439,1,2,20.5052,-98.1909,cluster1
2440,1,23,20.48008,-98.259075,cluster2
2441,1,7,20.526572,-98.165049,cluster4
2442,1,5,20.4457,-98.1516,cluster2
2443,2,85.5,20.517225,-98.193821,cluster3
2444,1,11,20.478758,-98.142961,cluster2
2445,1,1,20.49,-98.1565,cluster2
2446,1,0,20.486274,-98.274016,cluster2
2447,1,2,20.5454,-98.138473,cluster4
2448,1,10,20.553113,-98.152113,cluster4
2449,1,2,20.4862,-98.2053,cluster2
2450,1,3,20.538045,-98.236346,cluster4
2451,1,2,20.48071,-98.269078,cluster2
2452,1,2,20.520753,-98.26282,cluster4
2453,1,7,20.519722,-98.205764,cluster4
2454,1,23,20.473642,-98.15376,cluster2
2455,2,9.5,20.4699,-98.1918,cluster1
2456,1,2,20.47908,-98.204598,cluster2
2457,1,5,20.569885,-98.129733,cluster4
2458,1,1,20.54157,-98.132945,cluster4
