Instance_number,Id_Cliente,id_Agencia,Frecuencia,Vol_Entrega,lat,lon,Cluster
2764,0.762693,A1,0,0.108571,0.605677,-98.167699,cluster1
2765,0.762969,A1,0,0.022857,0.556533,-98.17644,cluster1
2766,0.763245,A1,0,0.005714,0.321367,-98.226195,cluster0
2767,0.763521,A1,0,0.011429,0.541597,-98.180998,cluster1
2768,0.763797,A1,0,0.005714,0.578649,-98.1308,cluster1
2769,0.764073,A1,0,0.074286,0.381216,-98.271223,cluster0
2770,0.764349,A1,0,0.028571,0.660291,-98.178365,cluster1
2771,0.764625,A1,0,0.011429,0.355297,-98.1747,cluster0
2772,0.764901,A1,0,0.022857,0.778021,-98.168156,cluster1
2773,0.765177,A1,0,0.028571,0.345336,-98.265652,cluster0
2774,0.765453,A1,0,0.097143,0.190836,-98.154715,cluster0
2775,0.765728,A1,0,0.028571,0.687728,-98.1328,cluster1
2776,0.766004,A1,0,0.011429,0.564048,-98.136884,cluster1
2777,0.76628,A1,0,0.051429,0.504199,-98.1856,cluster3
2778,0.766556,A1,0,0,0.7213,-98.195893,cluster1
2779,0.766832,A1,0,0.011429,0.650393,-98.140003,cluster1
2780,0.767108,A1,0,0.028571,0.730973,-98.167755,cluster1
2781,0.767384,A1,0,0.142857,0.315013,-98.250485,cluster0
2782,0.76766,A1,0,0.005714,0.31155,-98.182221,cluster0
2783,0.767936,A1,0,0.011429,0.696385,-98.1382,cluster1
2784,0.768212,A1,0,0.011429,0.412913,-98.266537,cluster0
2785,0.768488,A1,0,0.08,0.46459,-98.227274,cluster0
2786,0.768764,A1,0,0.017143,0.65037,-98.178997,cluster1
2787,0.76904,A1,0,0.017143,0.635295,-98.165788,cluster1
2788,0.769316,A1,0,0.011429,0.538706,-98.151213,cluster3
2789,0.769592,A1,0,0.034286,0.722766,-98.172836,cluster1
2790,0.769868,A1,0,0.005714,0.682436,-98.178003,cluster1
2791,0.770143,A1,0,0,0.399737,-98.2168,cluster0
2792,0.770419,A1,0,0.022857,0.463395,-98.163781,cluster0
2793,0.770695,A1,0,0.011429,0.305663,-98.1857,cluster0
2794,0.770971,A1,0,0.011429,0.564117,-98.142275,cluster1
2795,0.771247,A1,0,0.017143,0.830864,-98.188617,cluster1
2796,0.771523,A1,0,0.057143,0.505901,-98.14838,cluster3
2797,0.771799,A1,0,0.011429,0.771182,-98.128324,cluster1
2798,0.772075,A1,0,0.022857,0.751854,-98.186771,cluster1
2799,0.772351,A1,0,0.005714,0.289348,-98.188473,cluster0
2800,0.772627,A1,0,0.028571,0.650336,-98.149491,cluster1
2801,0.772903,A1,0,0.017143,0.714357,-98.171332,cluster1
2802,0.773179,A1,0,0.005714,0.33856,-98.1848,cluster0
2803,0.773455,A1,0,0.011429,0.419885,-98.240602,cluster0
2804,0.773731,A1,0,0.4,0.323907,-98.19803,cluster0
2805,0.774007,A1,0,0.005714,0.687151,-98.1418,cluster1
2806,0.774283,A1,0,0.011429,0.843371,-98.191058,cluster1
2807,0.774558,A1,0,0.011429,0.251713,-98.235752,cluster0
2808,0.774834,A1,0,0.057143,0.519349,-98.173765,cluster3
2809,0.77511,A1,0,0.188571,0.345948,-98.280472,cluster0
2810,0.775386,A1,0,0.011429,0.531036,-98.23412,cluster3
2811,0.775662,A1,0,0.12,0.800005,-98.141737,cluster1
2812,0.775938,A1,0,0.011429,0.547045,-98.138935,cluster3
2813,0.776214,A1,0,0.022857,0.192048,-98.191229,cluster0
2814,0.77649,A1,0,0.011429,0.537673,-98.1531,cluster3
2815,0.776766,A1,0,0.137143,0.288153,-98.237589,cluster0
2816,0.777042,A1,0,0.04,0.634418,-98.137561,cluster1
2817,0.777318,A1,0,0.04,0.762133,-98.125792,cluster1
2818,0.777594,A1,0,0.011429,0.557619,-98.155864,cluster3
2819,0.77787,A1,0,0.217143,0.203106,-98.241499,cluster0
2820,0.778146,A1,0,0.005714,0.349509,-98.27199,cluster0
2821,0.778422,A1,0,0.034286,0.444742,-98.217881,cluster0
2822,0.778698,A1,0,0.057143,0.77083,-98.178874,cluster1
2823,0.778974,A1,0,0.011429,0.433147,-98.177569,cluster0
2824,0.779249,A1,0,0.08,0.457018,-98.214902,cluster0
2825,0.779525,A1,0,0.011429,0.839365,-98.193599,cluster1
2826,0.779801,A1,0,0.657143,0.63301,-98.168226,cluster1
2827,0.780077,A1,0,0.011429,0.782073,-98.184491,cluster1
2828,0.780353,A1,0,0.022857,0.316629,-98.1732,cluster0
2829,0.780629,A1,0,0.011429,0.583266,-98.137,cluster1
2830,0.780905,A1,0,0.154286,0.31293,-98.144539,cluster0
2831,0.781181,A1,0,0.022857,0.745384,-98.137339,cluster1
2832,0.781457,A1,0,0.051429,0.279912,-98.22192,cluster0
2833,0.781733,A1,0,0.011429,0.589378,-98.239366,cluster1
2834,0.782009,A1,0,0.005714,0.251897,-98.233173,cluster0
2835,0.782285,A1,0,0.045714,0.551045,-98.237632,cluster3
2836,0.782561,A1,0,0.074286,0.389943,-98.259689,cluster0
2837,0.782837,A1,0,0.205714,0.589863,-98.17253,cluster1
2838,0.783113,A1,0,0.142857,0.547726,-98.180707,cluster3
2839,0.783389,A1,0,0.045714,0.580964,-98.157072,cluster1
2840,0.783664,A1,0,0.011429,0.748357,-98.180617,cluster1
2841,0.78394,A1,0,0.022857,0.578857,-98.176208,cluster1
2842,0.784216,A1,0,0.011429,0.534683,-98.216921,cluster3
2843,0.784492,A1,0,0.011429,0.420502,-98.225921,cluster0
2844,0.784768,A1,0,0.028571,0.215186,-98.135112,cluster0
2845,0.785044,A1,0,0.08,0.333724,-98.265673,cluster0
2846,0.78532,A1,0,0,0.591069,-98.236445,cluster1
2847,0.785596,A1,0,0.051429,0.58965,-98.229723,cluster1
2848,0.785872,A1,0,0.022857,0.171537,-98.262435,cluster0
2849,0.786148,A1,0,0.011429,0.597118,-98.1386,cluster1
2850,0.786424,A1,0,0.171429,0.395166,-98.265864,cluster0
2851,0.7867,A1,0,0.057143,0.568596,-98.167785,cluster3
2852,0.786976,A1,0,0.12,0.290606,-98.237607,cluster0
2853,0.787252,A1,0,0.045714,0.584201,-98.168369,cluster1
2854,0.787528,A1,0,0.011429,0.580098,-98.236445,cluster1
2855,0.787804,A1,0,0.028571,0.18338,-98.217373,cluster0
2856,0.788079,A1,0,0.12,0.652731,-98.223852,cluster1
2857,0.788355,A1,0,0.062857,0.77019,-98.159971,cluster1
2858,0.788631,A1,0,0.057143,0.577334,-98.207333,cluster1
2859,0.788907,A1,0,0.062857,0.453035,-98.269767,cluster0
2860,0.789183,A1,0,0.005714,0.218516,-98.1938,cluster0
2861,0.789459,A1,0,0.011429,0.341758,-98.220194,cluster0
2862,0.789735,A1,0,0.262857,0.427618,-98.273873,cluster0
2863,0.790011,A1,0,0.011429,0.425425,-98.280212,cluster0
2864,0.790287,A1,0,0.148571,0.354172,-98.277371,cluster0
2865,0.790563,A1,0,0.137143,0.618576,-98.166372,cluster1
2866,0.790839,A1,0,0.017143,0.520035,-98.180564,cluster3
2867,0.791115,A1,0,0.011429,0.081157,-98.1669,cluster0
2868,0.791391,A1,0,0.022857,0.493677,-98.18702,cluster3
2869,0.791667,A1,0,0.005714,0.554496,-98.16287,cluster3
2870,0.791943,A1,0,0.005714,0.715581,-98.169851,cluster1
2871,0.792219,A1,0,0,0.373864,-98.258384,cluster0
2872,0.792494,A1,0,0.057143,0.637517,-98.1782,cluster1
2873,0.79277,A1,0,0,0.250737,-98.12995,cluster0
2874,0.793046,A1,0,0.04,0.530678,-98.171162,cluster3
2875,0.793322,A1,0,0.102857,0.597683,-98.158169,cluster1
2876,0.793598,A1,0,0.045714,0.266753,-98.214935,cluster0
2877,0.793874,A1,0,0.102857,0.701066,-98.139246,cluster1
2878,0.79415,A1,0,0.011429,0.231213,-98.1264,cluster0
2879,0.794426,A1,0,0.022857,0.738084,-98.178739,cluster1
2880,0.794702,A1,0,0.005714,0.578072,-98.1588,cluster3
2881,0.794978,A1,0,0.04,0.529466,-98.231425,cluster3
2882,0.795254,A1,0,0.022857,0.600454,-98.155314,cluster1
2883,0.79553,A1,0,0.028571,0.30302,-98.228979,cluster0
2884,0.795806,A1,0,0.04,0.365236,-98.273743,cluster0
2885,0.796082,A1,0,0.011429,0.528329,-98.238725,cluster3
2886,0.796358,A1,0,0.217143,0.726564,-98.199187,cluster1
2887,0.796634,A1,0,0.011429,0.396228,-98.284757,cluster0
2888,0.796909,A1,0,0.034286,0.517473,-98.1374,cluster3
2889,0.797185,A1,0,0.005714,0.581904,-98.234153,cluster3
2890,0.797461,A1,0,0.062857,0.309605,-98.221322,cluster0
2891,0.797737,A1,0,0.108571,0.6467,-98.17417,cluster1
2892,0.798013,A1,0,0.142857,0.49785,-98.1312,cluster3
2893,0.798289,A1,0,0.011429,0.56653,-98.1323,cluster3
2894,0.798565,A1,0,0.417143,0.743099,-98.128394,cluster1
2895,0.798841,A1,0,0.005714,0.545239,-98.210433,cluster3
2896,0.799117,A1,0,0.074286,0.703888,-98.137,cluster1
2897,0.799393,A1,0,0.011429,0.711235,-98.182898,cluster1
2898,0.799669,A1,0,0.011429,0.382203,-98.246614,cluster0
2899,0.799945,A1,0,0.045714,0.518777,-98.166886,cluster3
2900,0.800221,A1,0,0.022857,0.620757,-98.133934,cluster1
2901,0.800497,A1,0,0.011429,0.427463,-98.266597,cluster0
2902,0.800773,A1,0,0.005714,0.390324,-98.258013,cluster0
2903,0.801049,A1,0,0.017143,0.510616,-98.258533,cluster3
2904,0.801325,A1,0,0,0.726523,-98.166997,cluster1
2905,0.8016,A1,0,0.011429,0.185209,-98.213723,cluster0
2906,0.801876,A1,0,0.028571,0.629437,-98.1667,cluster1
2907,0.802152,A1,0,0.017143,0.420433,-98.166977,cluster0
2908,0.802428,A1,0,0.108571,0.782956,-98.140549,cluster1
2909,0.802704,A1,0,0.022857,0.625877,-98.161582,cluster1
2910,0.80298,A1,0,0.034286,0.795532,-98.196008,cluster1
2911,0.803256,A1,0,0,0.528565,-98.219571,cluster3
2912,0.803532,A1,0,0.12,0.555258,-98.16478,cluster3
2913,0.803808,A1,0,0.034286,0.467291,-98.280936,cluster3
2914,0.804084,A1,0,0.108571,0.162533,-98.1813,cluster0
2915,0.80436,A1,0,0.034286,0.792663,-98.194352,cluster1
2916,0.804636,A1,0,0.051429,0.480403,-98.247053,cluster3
2917,0.804912,A1,0,0.04,0.702313,-98.175319,cluster1
2918,0.805188,A1,0.5,0.037143,0.744807,-98.170488,cluster1
2919,0.805464,A1,0,0.08,0.603841,-98.174849,cluster1
2920,0.80574,A1,0,0.011429,0.506253,-98.229541,cluster3
2921,0.806015,A1,0,0.011429,0.506005,-98.231907,cluster3
2922,0.806291,A1,0,0.011429,0.727395,-98.128799,cluster1
2923,0.806567,A1,0,0.582857,0.604043,-98.1466,cluster1
2924,0.806843,A1,0,0.045714,0.098546,-98.16635,cluster0
2925,0.807119,A1,0,0.045714,0.769105,-98.1237,cluster1
2926,0.807395,A1,0,0.005714,0.708298,-98.170027,cluster1
2927,0.807671,A1,0,0.028571,0.609694,-98.163343,cluster1
2928,0.807947,A1,0,0.045714,0.529506,-98.220944,cluster3
2929,0.808223,A1,0,0.034286,0.395449,-98.255082,cluster0
2930,0.808499,A1,0,0.142857,0.669502,-98.151762,cluster1
2931,0.808775,A1,0,0.097143,0.632871,-98.137223,cluster1
2932,0.809051,A1,0,0.085714,0.084222,-98.16408,cluster0
2933,0.809327,A1,0,0.074286,0.657717,-98.1473,cluster1
2934,0.809603,A1,0,0.068571,0.607651,-98.158188,cluster1
2935,0.809879,A1,0,0.028571,0.599161,-98.1321,cluster1
2936,0.810155,A1,0,0.091429,0.357006,-98.218985,cluster0
2937,0.81043,A1,0,0.005714,0.719361,-98.191294,cluster1
2938,0.810706,A1,0,0.068571,0.660938,-98.171898,cluster1
2939,0.810982,A1,0,0.017143,0.548454,-98.220893,cluster3
2940,0.811258,A1,0,0.011429,0.114608,-98.16308,cluster0
2941,0.811534,A1,0,0.04,0.581829,-98.154881,cluster3
2942,0.81181,A1,0,0.011429,0.652812,-98.163125,cluster1
2943,0.812086,A1,0,0.211429,0.521484,-98.22947,cluster3
2944,0.812362,A1,0,0.017143,0.772244,-98.182817,cluster1
2945,0.812638,A1,0.5,0.008571,0.636253,-98.172755,cluster1
2946,0.812914,A1,0,0.005714,0.44364,-98.268656,cluster3
2947,0.81319,A1,0,0.022857,0.643716,-98.156376,cluster1
2948,0.813466,A1,0,0.108571,0.544027,-98.238073,cluster3
2949,0.813742,A1,0.5,0.154286,0.636259,-98.15616,cluster1
2950,0.814018,A1,0,0.022857,0.306939,-98.249056,cluster0
2951,0.814294,A1,0.5,0.051429,0.225441,-98.1405,cluster0
2952,0.81457,A1,0,0.011429,0.581108,-98.237013,cluster3
2953,0.814845,A1,0,0.011429,0.731764,-98.197405,cluster1
2954,0.815121,A1,0,0.022857,0.444188,-98.27224,cluster3
2955,0.815397,A1,0,0.051429,0.337764,-98.208162,cluster0
2956,0.815673,A1,0,0.022857,0.638406,-98.159398,cluster1
2957,0.815949,A1,0,0.04,0.664931,-98.150934,cluster1
2958,0.816225,A1,0,0.148571,0.462818,-98.178276,cluster3
2959,0.816501,A1,0.5,0.14,0.393134,-98.271023,cluster0
2960,0.816777,A1,0,0.045714,0.54637,-98.168269,cluster3
2961,0.817053,A1,0,0.017143,0.554975,-98.17243,cluster3
2962,0.817329,A1,0,0.074286,0.662686,-98.184061,cluster1
2963,0.817605,A1,0,0.165714,0.801886,-98.130171,cluster1
2964,0.817881,A1,0,0.045714,0.271549,-98.167877,cluster0
2965,0.818157,A1,0,0.034286,0.568538,-98.211353,cluster3
2966,0.818433,A1,0,0.011429,0.108282,-98.1892,cluster0
2967,0.818709,A1,0,0.028571,0.663056,-98.177435,cluster1
2968,0.818985,A1,0,0.142857,0.428646,-98.244944,cluster0
2969,0.81926,A1,0,0.08,0.432149,-98.267349,cluster0
2970,0.819536,A1,0,0,0.458218,-98.280621,cluster3
2971,0.819812,A1,0,0.017143,0.749661,-98.168171,cluster1
2972,0.820088,A1,0,0.005714,0.593309,-98.227597,cluster3
2973,0.820364,A1,0,0,0.659097,-98.135616,cluster1
2974,0.82064,A1,0,0.017143,0.378065,-98.262547,cluster0
2975,0.820916,A1,0,0.011429,0.734702,-98.192008,cluster1
2976,0.821192,A1,0,0.068571,0.553988,-98.16236,cluster3
2977,0.821468,A1,0,0.011429,0.45883,-98.135441,cluster3
2978,0.821744,A1,0,0.08,0.480767,-98.168715,cluster3
2979,0.82202,A1,0,0.097143,0.721393,-98.153858,cluster1
2980,0.822296,A1,0,0.022857,0.689304,-98.15924,cluster1
2981,0.822572,A1,0,0.108571,0.634262,-98.148849,cluster1
2982,0.822848,A1,0,0.011429,0.597083,-98.231969,cluster3
2983,0.823124,A1,0,0.04,0.721479,-98.143373,cluster1
2984,0.8234,A1,0,0.022857,0.582014,-98.157938,cluster3
2985,0.823675,A1,0,0.022857,0.767777,-98.171812,cluster1
2986,0.823951,A1,0,0.005714,0.559315,-98.215645,cluster3
2987,0.824227,A1,0,0.017143,0.744132,-98.178743,cluster1
2988,0.824503,A1,0,0.017143,0.549798,-98.224939,cluster3
2989,0.824779,A1,0,0.011429,0.839348,-98.19235,cluster1
2990,0.825055,A1,0,0.251429,0.195407,-98.211358,cluster0
2991,0.825331,A1,0,0.08,0.465525,-98.165908,cluster3
2992,0.825607,A1,0,0.04,0.802157,-98.194336,cluster1
2993,0.825883,A1,0,0.205714,0.246466,-98.246198,cluster0
2994,0.826159,A1,0,0.36,0.274308,-98.242019,cluster0
2995,0.826435,A1,0,0.04,0.75474,-98.169741,cluster1
2996,0.826711,A1,0,0.028571,0.717739,-98.1302,cluster1
2997,0.826987,A1,0,0.022857,0.556955,-98.126741,cluster3
2998,0.827263,A1,0,0.005714,0.564221,-98.1513,cluster3
2999,0.827539,A1,0,0.062857,0.68153,-98.160628,cluster1
3000,0.827815,A1,0,0.062857,0.639693,-98.171147,cluster1
3001,0.828091,A1,0,0.011429,0.79402,-98.197712,cluster1
3002,0.828366,A1,0,0.005714,0.761677,-98.187574,cluster1
3003,0.828642,A1,0,0.011429,0.412786,-98.258032,cluster0
3004,0.828918,A1,0,0.091429,0.590111,-98.160563,cluster3
3005,0.829194,A1,0,0.011429,0.543017,-98.224072,cluster3
3006,0.82947,A1,0,0.011429,0.618657,-98.133586,cluster1
3007,0.829746,A1,0,0.017143,0.605198,-98.1315,cluster3
3008,0.830022,A1,0,0.04,0.554958,-98.156765,cluster3
3009,0.830298,A1,0,0.245714,0.414292,-98.252777,cluster0
3010,0.830574,A1,0,0.005714,0.614432,-98.1653,cluster3
3011,0.83085,A1,0,0.011429,0.584784,-98.156844,cluster3
3012,0.831126,A1,0,0.051429,0.646752,-98.1436,cluster1
3013,0.831402,A1,0,0.062857,0.299834,-98.134569,cluster0
3014,0.831678,A1,0,0.068571,0.546486,-98.175979,cluster3
3015,0.831954,A1,0,0.08,0.242034,-98.224986,cluster0
3016,0.83223,A1,0,0.011429,0.795076,-98.1247,cluster1
3017,0.832506,A1,0,0.04,0.705879,-98.178479,cluster1
3018,0.832781,A1,0,0.057143,0.621935,-98.1429,cluster1
3019,0.833057,A1,0,0.005714,0.418419,-98.261705,cluster0
3020,0.833333,A1,0,0.011429,0.133099,-98.28,cluster0
3021,0.833609,A1,0,0.028571,0.443513,-98.224175,cluster3
3022,0.833885,A1,0,0.04,0.601117,-98.171531,cluster3
3023,0.834161,A1,0,0.034286,0.632652,-98.158167,cluster1
3024,0.834437,A1,0,0.04,0.687151,-98.1488,cluster1
3025,0.834713,A1,0,0.011429,0.629484,-98.151983,cluster1
3026,0.834989,A1,0,0.005714,0.431479,-98.2222,cluster3
3027,0.835265,A1,0,0.125714,0.538463,-98.193523,cluster3
3028,0.835541,A1,0,0.011429,0.607691,-98.249795,cluster3
3029,0.835817,A1,0,0.011429,0.56575,-98.166649,cluster3
3030,0.836093,A1,0,0.102857,0.740917,-98.195136,cluster1
3031,0.836369,A1,0,0.005714,0.778102,-98.194098,cluster1
3032,0.836645,A1,0,0.028571,0.287772,-98.2,cluster0
3033,0.836921,A1,0,0.102857,0.565883,-98.140886,cluster3
3034,0.837196,A1,0.5,0.037143,0.789645,-98.177098,cluster1
3035,0.837472,A1,0,0.291429,0.204999,-98.212357,cluster0
3036,0.837748,A1,0,0.045714,0.827598,-98.189333,cluster1
3037,0.838024,A1,0,0.028571,0.618079,-98.169577,cluster3
3038,0.8383,A1,0,0.011429,0.331283,-98.296522,cluster0
3039,0.838576,A1,0,0.125714,0.494387,-98.1411,cluster3
3040,0.838852,A1,0,0.131429,0.614738,-98.140741,cluster3
3041,0.839128,A1,0,0.36,0.650428,-98.172747,cluster1
3042,0.839404,A1,0,0.011429,0.691797,-98.171168,cluster1
3043,0.83968,A1,0,0.097143,0.370303,-98.2021,cluster0
3044,0.839956,A1,0,0.005714,0.360018,-98.25316,cluster0
3045,0.840232,A1,0,0.011429,0.356584,-98.268124,cluster0
3046,0.840508,A1,0,0.028571,0.574286,-98.182844,cluster3
3047,0.840784,A1,0,0.142857,0.446548,-98.171861,cluster3
3048,0.84106,A1,0,0.005714,0.662138,-98.180129,cluster1
3049,0.841336,A1,0,0.028571,0.573496,-98.14943,cluster3
3050,0.841611,A1,0,0.017143,0.686187,-98.141336,cluster1
3051,0.841887,A1,0,0.057143,0.600569,-98.168677,cluster3
3052,0.842163,A1,0,0.011429,0.421478,-98.166399,cluster3
3053,0.842439,A1,0,0.011429,0.359683,-98.273476,cluster0
3054,0.842715,A1,0,0.074286,0.593003,-98.166724,cluster3
3055,0.842991,A1,0,0,0.379272,-98.247359,cluster0
3056,0.843267,A1,0.5,0.1,0.336402,-98.244093,cluster0
3057,0.843543,A1,0,0.051429,0.03614,-98.1507,cluster0
3058,0.843819,A1,0,0,0.581795,-98.159969,cluster3
3059,0.844095,A1,0,0.131429,0.672353,-98.133981,cluster3
3060,0.844371,A1,0,0.011429,0.458028,-98.1415,cluster3
3061,0.844647,A1,0,0.011429,0.298045,-98.252753,cluster0
3062,0.844923,A1,0,0.085714,0.374926,-98.274869,cluster0
3063,0.845199,A1,0,0.085714,0.191944,-98.20725,cluster0
3064,0.845475,A1,0,0.045714,0.704465,-98.1452,cluster3
3065,0.845751,A1,0,0.028571,0.178116,-98.1896,cluster0
3066,0.846026,A1,0,0.022857,0.568249,-98.166193,cluster3
3067,0.846302,A1,0,0.485714,0.430389,-98.278601,cluster3
3068,0.846578,A1,0,0,0.459043,-98.282818,cluster3
3069,0.846854,A1,0,0.102857,0.568261,-98.1661,cluster3
3070,0.84713,A1,0,0.005714,0.680814,-98.159394,cluster3
3071,0.847406,A1,0,0.017143,0.433211,-98.1928,cluster3
3072,0.847682,A1,0,0.074286,0.397902,-98.164459,cluster0
3073,0.847958,A1,0,0.062857,0.541713,-98.1643,cluster3
3074,0.848234,A1,0,0.045714,0.485349,-98.209057,cluster3
3075,0.84851,A1,0,0.154286,0.187235,-98.279284,cluster0
3076,0.848786,A1,0,0.062857,0.324149,-98.242392,cluster0
3077,0.849062,A1,0,0.028571,0.361069,-98.1834,cluster0
3078,0.849338,A1,0,0.154286,0.415418,-98.190663,cluster3
3079,0.849614,A1,0,0,0.605146,-98.231951,cluster3
3080,0.84989,A1,0,0.005714,0.603466,-98.1532,cluster3
3081,0.850166,A1,0,0.091429,0.569981,-98.163622,cluster3
3082,0.850442,A1,0,0.011429,0.488108,-98.212195,cluster3
3083,0.850717,A1,0,0,0.726223,-98.13683,cluster3
3084,0.850993,A1,0,0.034286,0.398052,-98.168737,cluster0
3085,0.851269,A1,0,0.017143,0.79623,-98.142,cluster3
3086,0.851545,A1,0,0.154286,0.454565,-98.1964,cluster3
3087,0.851821,A1,0,0.045714,0.629126,-98.223173,cluster3
3088,0.852097,A1,0,0.011429,0.578649,-98.1434,cluster3
3089,0.852373,A1,0,0,0.794447,-98.139004,cluster3
3090,0.852649,A1,0,0.045714,0.442445,-98.1444,cluster3
3091,0.852925,A1,0,0.062857,0.394075,-98.260396,cluster0
3092,0.853201,A1,0,0.062857,0.452147,-98.274075,cluster3
3093,0.853477,A1,0,0.2,0.239818,-98.226123,cluster0
3094,0.853753,A1,0,0.12,0.325748,-98.158888,cluster0
3095,0.854029,A1,0,0.028571,0.6127,-98.1672,cluster3
3096,0.854305,A1,0,0.022857,0.601158,-98.1355,cluster3
3097,0.854581,A1,0,0.034286,0.410131,-98.239886,cluster3
3098,0.854857,A1,0,0.005714,0.576918,-98.1512,cluster3
3099,0.855132,A1,0,0.011429,0.429188,-98.269625,cluster3
3100,0.855408,A1,0,0.074286,0.369674,-98.273593,cluster0
3101,0.855684,A1,0,0.005714,0.475376,-98.138955,cluster3
3102,0.85596,A1,0,0.011429,0.431803,-98.211358,cluster3
3103,0.856236,A1,0,0.028571,0.615528,-98.164449,cluster3
3104,0.856512,A1,0,0.011429,0.553082,-98.226875,cluster3
3105,0.856788,A1,0,0.04,0.658416,-98.183156,cluster3
3106,0.857064,A1,0,0.091429,0.128869,-98.261741,cluster0
3107,0.85734,A1,0,0.011429,0.430931,-98.273777,cluster3
3108,0.857616,A1,0,0.022857,0.134831,-98.1624,cluster0
3109,0.857892,A1,0,0.04,0.223133,-98.1348,cluster0
3110,0.858168,A1,0,0.04,0.49261,-98.179958,cluster3
3111,0.858444,A1,0,0.017143,0.23119,-98.232761,cluster0
3112,0.85872,A1,0,0.034286,0.532478,-98.1493,cluster3
3113,0.858996,A1,0,0.068571,0.358143,-98.270453,cluster0
3114,0.859272,A1,0,0,0.423411,-98.255749,cluster3
3115,0.859547,A1,0,0.034286,0.572439,-98.220913,cluster3
3116,0.859823,A1,0,0.005714,0.508296,-98.131102,cluster3
3117,0.860099,A1,0,0.045714,0.442837,-98.179193,cluster3
3118,0.860375,A1,0,0,0.666276,-98.154274,cluster3
3119,0.860651,A1,0,0.022857,0.469282,-98.162049,cluster3
3120,0.860927,A1,0,0.171429,0.588628,-98.242709,cluster3
3121,0.861203,A1,0,0.022857,0.730806,-98.140957,cluster3
3122,0.861479,A1,0,0.017143,0.47589,-98.189794,cluster3
3123,0.861755,A1,0,0.011429,0.298472,-98.273399,cluster0
3124,0.862031,A1,0,0,0.391478,-98.251044,cluster0
3125,0.862307,A1,0,0.011429,0.355782,-98.266972,cluster0
3126,0.862583,A1,0,0.074286,0.48977,-98.1801,cluster3
3127,0.862859,A1,0,0.062857,0.584421,-98.1443,cluster3
3128,0.863135,A1,0,0.114286,0.434942,-98.1863,cluster3
3129,0.863411,A1,0,0.04,0.401133,-98.270308,cluster3
3130,0.863687,A1,0,0.005714,0.148336,-98.246289,cluster0
3131,0.863962,A1,0,0.028571,0.40515,-98.150112,cluster3
3132,0.864238,A1,0,0.005714,0.235195,-98.244601,cluster0
3133,0.864514,A1,0,0.005714,0.389925,-98.1966,cluster0
3134,0.86479,A1,0,0.062857,0.204087,-98.1391,cluster0
3135,0.865066,A1,0,0.005714,0.695681,-98.155886,cluster3
3136,0.865342,A1,0,0.011429,0.365495,-98.207349,cluster0
3137,0.865618,A1,0,0.028571,0.595386,-98.146,cluster3
3138,0.865894,A1,0,0.08,0.579227,-98.1482,cluster3
3139,0.86617,A1,0,0,0.586043,-98.175841,cluster3
3140,0.866446,A1,0,0.011429,0.477668,-98.22997,cluster3
3141,0.866722,A1,0,0.011429,0.483508,-98.234938,cluster3
3142,0.866998,A1,0,0.188571,0.526967,-98.184477,cluster3
3143,0.867274,A1,0,0.085714,0.544598,-98.1487,cluster3
3144,0.86755,A1,0,0.011429,0.395564,-98.283295,cluster3
3145,0.867826,A1,0,0.04,0.574742,-98.150588,cluster3
3146,0.868102,A1,0,0.165714,0.414483,-98.226517,cluster3
3147,0.868377,A1,0,0.011429,0.389152,-98.265609,cluster3
3148,0.868653,A1,0,0.011429,0.597695,-98.1386,cluster3
3149,0.868929,A1,0,0.051429,0.456873,-98.1961,cluster3
3150,0.869205,A1,0,0.011429,0.701695,-98.12984,cluster3
3151,0.869481,A1,0,0.097143,0.131368,-98.1521,cluster0
3152,0.869757,A1,0,0.011429,0.170786,-98.270139,cluster0
3153,0.870033,A1,0,0.022857,0.486965,-98.181444,cluster3
3154,0.870309,A1,0,0.04,0.551524,-98.1301,cluster3
3155,0.870585,A1,0,0.08,0.301872,-98.211428,cluster0
3156,0.870861,A1,0,0.057143,0.559921,-98.234917,cluster3
3157,0.871137,A1,0,0.028571,0.494584,-98.165258,cluster3
3158,0.871413,A1,0,0.017143,0.596027,-98.23931,cluster3
3159,0.871689,A1,0,0.017143,0.47765,-98.1644,cluster3
3160,0.871965,A1,0,0.011429,0.318135,-98.221187,cluster0
3161,0.872241,A1,0,0.085714,0.59403,-98.161273,cluster3
3162,0.872517,A1,0,0.04,0.47765,-98.1852,cluster3
3163,0.872792,A1,0,0.022857,0.532432,-98.226392,cluster3
3164,0.873068,A1,0,0.034286,0.481234,-98.158512,cluster3
3165,0.873344,A1,0,0.114286,0.625109,-98.150206,cluster3
3166,0.87362,A1,0,0.017143,0.55404,-98.220557,cluster3
3167,0.873896,A1,0,0.005714,0.498069,-98.181673,cluster3
3168,0.874172,A1,0,0,0.302778,-98.1545,cluster0
3169,0.874448,A1,0,0.005714,0.507661,-98.148,cluster3
3170,0.874724,A1,0,0.142857,0.263665,-98.148667,cluster0
3171,0.875,A1,0,0.045714,0.560366,-98.153942,cluster3
3172,0.875276,A1,0,0.017143,0.275652,-98.1303,cluster0
3173,0.875552,A1,0,0.451429,0.727551,-98.1257,cluster3
3174,0.875828,A1,0,0.005714,0.08462,-98.1546,cluster0
3175,0.876104,A1,0,0.022857,0.536692,-98.191708,cluster3
3176,0.87638,A1,0,0.04,0.441827,-98.1645,cluster3
